Date,USD,EUR,JPY,GBP,CHF,CAD,NZD,AUD,SEK
2020-09-03,46.63664931261651,40.33658841743404,40.81942595241983,54.44506820622413,46.42136799545402,59.516872410812624,60.11002534139736,57.919512759173465,42.579496585433105
2020-09-02,43.187155341800114,39.452421860177864,36.97102022450061,59.46916100877658,39.532420780339976,62.09871258234687,64.08634073876021,63.45149841950656,46.32346971647367
2020-09-01,36.880182793284504,48.40368441396147,34.22510976411262,68.20248512665734,38.246742225592754,61.388957369155435,61.73440778603228,66.6312712285197,46.70957098634462
2020-08-31,33.07154157792566,47.50568071833761,34.046244059532725,58.702259396454906,45.082689721265766,52.00920308349368,57.196192158190605,63.28248936794919,56.4754112556574
2020-08-28,33.24451581685561,43.481948299740715,39.533657727326805,57.84011809140903,44.15410437001174,54.36582957284279,56.2524785792445,62.029380648373255,58.61548285016554
2020-08-27,40.561101307789684,42.30313923498372,41.59519952181197,55.81510512826064,48.186411749299744,56.72669108545657,52.33605670996045,57.66776104287592,49.358683877251
2020-08-26,41.62707804407274,44.93712158124436,43.40752743391571,55.27225646284577,53.577952812136566,53.97824735303613,43.843928398630034,53.36194727470693,48.65193488817883
2020-08-25,41.141548901020755,50.24605180860683,43.00990768015899,56.03963385150472,55.51246644643818,51.36180407733337,39.47113003758282,49.20427388426869,50.08424004445295
2020-08-24,38.00751667050693,49.96367422904069,47.20345912826969,52.39882538859119,56.05508080440269,54.60380414508271,40.85268818842747,51.00172373195037,48.93033035574005
2020-08-21,42.69369528115353,47.13053422379367,51.45515619707656,57.005157834628896,55.67862585216132,53.55745466601043,39.75632360582568,49.91110343858392,45.831847159553575
2020-08-20,38.80463464092806,56.043919915910955,45.612387104770136,58.15827814132598,53.505052219420506,51.15493081046783,37.910248078543525,48.189384497818445,53.1256287953683
2020-08-19,31.158418744690906,57.278630681021,40.53837710045957,56.91699532273401,47.47338343807423,50.92346169375802,46.12789800894171,56.43452497074896,61.54476021298736
